Date,GESHIP.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,SHRIRAMFIN.NS,SOMANYCERA.NS
2019-02-05,224.2246856689453,488.3207702636719,337.4029235839844,1478.650390625,185.55386352539062,321.1971130371094
2019-02-06,229.6263427734375,490.3070983886719,343.765380859375,1463.5931396484375,185.55386352539062,325.15325927734375
2019-02-07,232.3080291748047,489.0598449707031,343.14349365234375,1452.947265625,191.2433319091797,327.17840576171875
2019-02-08,227.25119018554688,490.3070983886719,339.7470397949219,1437.6982421875,186.1619415283203,329.8157958984375
2019-02-11,217.55885314941406,494.2339782714844,334.91534423828125,1449.1591796875,183.49526977539062,316.6287841796875
2019-02-12,215.2986297607422,491.9356689453125,329.4139099121094,1435.923583984375,181.13265991210938,296.84832763671875
2019-02-14,209.39903259277344,487.4313659667969,329.0790710449219,1455.3929443359375,181.8709716796875,304.6192321777344
2019-02-15,200.28138732910156,485.2254333496094,327.35687255859375,1447.720458984375,174.07080078125,298.1669921875
2019-02-18,198.9788055419922,482.7423095703125,324.1039123535156,1454.913330078125,174.2271728515625,288.32391357421875
2019-02-19,206.10435485839844,481.3910827636719,328.4093322753906,1419.9073486328125,173.8883819580078,292.18585205078125
2019-02-20,209.8587188720703,487.0041198730469,330.2750549316406,1420.195068359375,182.583251953125,292.04443359375
2019-02-21,215.7200164794922,488.74798583984375,336.1112976074219,1411.32373046875,183.3649444580078,299.5328674316406
2019-02-22,215.14537048339844,483.100341796875,336.828857421875,1402.9317626953125,186.54412841796875,299.95672607421875
2019-02-25,214.18763732910156,490.94244384765625,340.2254333496094,1430.1693115234375,190.97406005859375,301.4637451171875
2019-02-26,210.39501953125,487.5352783203125,333.14532470703125,1417.60546875,196.2552490234375,306.17340087890625
2019-02-27,208.44125366210938,483.28509521484375,330.60986328125,1416.2626953125,196.1249542236328,305.2314453125
2019-02-28,205.98944091796875,479.8896484375,335.0110168457031,1413.529296875,198.4354705810547,306.5501708984375
2019-03-01,213.2299041748047,481.22943115234375,338.9338073730469,1452.132080078125,201.501708984375,314.839111328125
2019-03-05,216.86929321289062,486.7153625488281,347.54461669921875,1478.506591796875,213.47122192382812,339.51763916015625
2019-03-06,219.39772033691406,486.0570373535156,355.8684997558594,1472.032958984375,215.49510192871094,338.8111572265625
2019-03-07,219.12962341308594,491.19647216796875,354.7681884765625,1468.5802001953125,213.52337646484375,343.8505554199219
2019-03-08,220.7385711669922,491.5891418457031,354.5768737792969,1455.87255859375,212.011962890625,343.80340576171875
2019-03-11,225.29739379882812,491.64697265625,359.5998840332031,1452.611572265625,218.7958526611328,346.5821228027344
2019-03-12,231.61839294433594,501.47540283203125,371.4158630371094,1504.8331298828125,221.0542755126953,364.1960754394531
2019-03-13,225.68045043945312,514.3069458007812,374.9559020996094,1569.3787841796875,222.41798400878906,363.4425964355469
2019-03-14,221.31320190429688,513.8911743164062,371.1288757324219,1613.831787109375,216.5982666015625,362.5477294921875
2019-03-15,218.05690002441406,520.4165649414062,378.2088928222656,1633.540771484375,220.12481689453125,358.8271179199219
2019-03-18,224.5311279296875,522.368408203125,380.84002685546875,1645.5772705078125,215.06082153320312,362.64190673828125
2019-03-19,222.19432067871094,523.8235473632812,381.17486572265625,1654.5924072265625,212.0988311767578,365.04388427734375
2019-03-20,219.43603515625,531.0418701171875,375.9126892089844,1643.275390625,209.640625,370.6483459472656
2019-03-22,220.1256561279297,525.763916015625,374.8602294921875,1629.0809326171875,208.2161102294922,368.01092529296875
2019-03-25,217.98025512695312,526.9534912109375,366.91912841796875,1614.647216796875,208.41587829589844,368.95281982421875
2019-03-26,214.5707550048828,533.8947143554688,377.0608215332031,1644.4742431640625,209.18026733398438,374.1805419921875
2019-03-27,215.4135284423828,531.1458740234375,376.19976806640625,1730.4071044921875,216.40716552734375,385.2952880859375
2019-03-28,217.86534118652344,531.9197387695312,383.2319030761719,1746.567626953125,222.0618438720703,393.0191345214844
2019-04-01,218.3633575439453,533.9985961914062,381.03143310546875,1671.7119140625,214.73074340820312,389.39263916015625
2019-04-02,223.07540893554688,530.0833740234375,379.9789123535156,1701.9227294921875,208.15533447265625,393.7255554199219
2019-04-03,218.976318359375,529.5983276367188,375.14727783203125,1701.0115966796875,208.19874572753906,393.9610595703125
2019-04-04,219.39772033691406,527.5655517578125,371.942138671875,1665.09423828125,209.8577880859375,390.9468688964844
2019-04-05,222.80722045898438,532.5664672851562,373.6642761230469,1695.5926513671875,212.5852508544922,410.2092590332031
2019-04-08,220.31715393066406,528.8243408203125,370.36346435546875,1679.33642578125,215.72096252441406,428.1058654785156
2019-04-09,230.16268920898438,528.3278198242188,379.9789123535156,1694.777587890625,212.45494079589844,414.73046875
2019-04-10,232.00144958496094,516.8015747070312,377.156494140625,1675.9317626953125,207.9294891357422,409.22027587890625
2019-04-11,230.277587890625,521.4559326171875,373.1859130859375,1669.4100341796875,210.16180419921875,396.78680419921875
2019-04-12,228.1322784423828,523.24609375,377.5392150878906,1665.717529296875,212.8197784423828,396.78680419921875
2019-04-15,226.9829864501953,528.6859130859375,375.7691650390625,1677.322265625,212.1074981689453,398.0583801269531
2019-04-16,230.73736572265625,532.4393920898438,389.403076171875,1740.8609619140625,213.6102294921875,398.7177734375
2019-04-18,223.22866821289062,529.80615234375,386.91546630859375,1692.0921630859375,211.18678283691406,390.0990905761719
2019-04-22,221.00672912597656,524.0430297851562,377.4434814453125,1621.7919921875,202.98699951171875,388.4978942871094
2019-04-23,222.11773681640625,518.6378784179688,379.3570556640625,1583.764892578125,202.55274963378906,381.4804382324219
2019-04-24,219.43603515625,526.5953979492188,383.7581481933594,1629.7044677734375,204.81982421875,376.6295471191406
2019-04-25,218.82308959960938,522.8303833007812,378.3045959472656,1614.551025390625,200.32037353515625,383.7410888671875
2019-04-26,216.9459228515625,526.8726806640625,389.59442138671875,1629.32080078125,197.26287841796875,383.0817565917969
2019-04-30,221.27488708496094,535.3036499023438,389.88140869140625,1540.75048828125,192.99794006347656,400.6957702636719
2019-05-02,222.80722045898438,544.1621704101562,378.4481201171875,1497.400390625,189.84486389160156,405.0757141113281
2019-05-03,215.4135284423828,546.9685668945312,384.4278869628906,1492.8927001953125,187.5604248046875,399.65966796875
2019-05-06,213.61300659179688,537.8445434570312,383.9494934082031,1465.7030029296875,183.9469757080078,390.664306640625
2019-05-07,212.3488006591797,536.435546875,369.7893981933594,1453.7626953125,177.71896362304688,380.82110595703125
2019-05-08,205.60633850097656,532.9476318359375,365.67529296875,1427.819580078125,178.4573211669922,363.6309509277344
2019-05-09,207.0238037109375,529.1708374023438,364.9098815917969,1416.118896484375,179.46490478515625,355.3420104980469
2019-05-10,203.231201171875,530.4645385742188,368.44989013671875,1380.968994140625,177.01536560058594,358.73297119140625
2019-05-13,196.2971649169922,528.3162231445312,360.0303649902344,1336.276123046875,171.56045532226562,351.715576171875
2019-05-14,187.06460571289062,528.4779663085938,363.953125,1374.0635986328125,176.9285430908203,346.29949951171875
2019-05-15,186.98797607421875,528.2008666992188,360.7479553222656,1322.5615234375,177.19776916503906,343.614990234375
2019-05-16,187.21786499023438,533.7329711914062,365.9623107910156,1302.6126708984375,174.14024353027344,345.02789306640625
2019-05-17,184.91928100585938,545.6173706054688,372.8510437011719,1317.3345947265625,179.4214630126953,345.3105163574219
2019-05-20,190.4358673095703,561.8442993164062,390.07281494140625,1433.4781494140625,190.65267944335938,350.82073974609375
2019-05-21,190.97216796875,555.2264404296875,382.8492126464844,1388.497802734375,188.6722412109375,343.80340576171875
2019-05-22,192.35133361816406,555.699951171875,387.82440185546875,1456.735595703125,184.98060607910156,358.16778564453125
2019-05-23,194.611572265625,538.687744140625,393.08660888671875,1533.3175048828125,184.8242645263672,363.8193359375
2019-05-24,198.48080444335938,548.2159423828125,413.08294677734375,1581.4151611328125,192.41598510742188,399.2829284667969
2019-05-27,209.24574279785156,556.3005981445312,416.6708679199219,1546.7926025390625,197.7406005859375,425.42138671875
2019-05-28,212.65525817871094,558.1138305664062,415.5227355957031,1553.3623046875,197.32362365722656,405.3112487792969
2019-05-29,216.79270935058594,558.2755737304688,404.998291015625,1542.8125,192.73733520507812,416.4730529785156
2019-05-30,214.2642822265625,563.50732421875,407.77294921875,1521.9527587890625,195.91651916503906,414.6363220214844
2019-05-31,214.76226806640625,560.2273559570312,405.38104248046875,1539.6474609375,202.26608276367188,414.9189147949219
2019-06-03,215.2220001220703,567.5610961914062,404.6156311035156,1594.6025390625,203.17811584472656,418.5924072265625
2019-06-04,213.19161987304688,566.452392578125,400.97991943359375,1570.9613037109375,202.4571533203125,410.58599853515625
2019-06-06,209.39903259277344,559.765380859375,393.7563781738281,1460.3323974609375,185.1022186279297,402.2970886230469
2019-06-07,206.83224487304688,565.3783569335938,398.5880432128906,1488.6727294921875,189.8101348876953,404.5106201171875
2019-06-10,207.36859130859375,563.6575317382812,398.1096496582031,1488.145263671875,186.93495178222656,398.67071533203125
2019-06-11,207.52183532714844,565.551513671875,403.1326599121094,1525.5009765625,192.7981719970703,402.9093017578125
2019-06-12,205.75961303710938,560.6199951171875,399.9274597167969,1505.6004638671875,185.57127380371094,409.173095703125
2019-06-13,202.54159545898438,564.6969604492188,401.4583435058594,1427.91552734375,188.29000854492188,400.78997802734375
2019-06-14,209.43728637695312,562.4794921875,399.6882629394531,1368.4051513671875,188.4811248779297,402.1557922363281
2019-06-17,206.2959442138672,559.4535522460938,396.2917785644531,1342.3663330078125,176.8416748046875,399.56549072265625
2019-06-18,205.3382110595703,558.3563232421875,403.8980712890625,1351.3336181640625,182.5745086669922,403.3802795410156
2019-06-19,203.8824005126953,560.9203491210938,401.6496276855469,1324.815185546875,185.8624267578125,404.60479736328125
2019-06-20,204.30386352539062,563.9417724609375,414.66162109375,1376.844970703125,191.43263244628906,392.5952453613281
2019-06-21,204.15061950683594,561.1178588867188,412.1740417480469,1389.36083984375,192.09719848632812,390.71136474609375
2019-06-24,203.8441162109375,561.9894409179688,410.8824157714844,1401.73291015625,194.86045837402344,386.614013671875
2019-06-25,203.00135803222656,564.4879760742188,414.9008483886719,1390.31982421875,195.69117736816406,391.79461669921875
2019-06-26,202.96298217773438,573.5989990234375,419.6846618652344,1376.07763671875,192.3070526123047,403.8983459472656
2019-06-27,202.73312377929688,572.29736328125,421.88525390625,1390.8472900390625,192.1409149169922,414.4479064941406
2019-06-28,202.5032958984375,567.9860229492188,418.20166015625,1352.772216796875,188.9579315185547,415.3427734375
2019-07-01,204.1122589111328,577.7013549804688,420.0195617675781,1374.9268798828125,184.4458465576172,414.1182556152344
2019-07-02,207.63670349121094,579.897705078125,417.8668212890625,1358.5745849609375,186.73687744140625,415.0130920410156
2019-07-03,206.2576141357422,578.6542358398438,417.1014099121094,1410.412353515625,189.75369262695312,414.0240478515625
2019-07-04,210.39501953125,577.2945556640625,417.340576171875,1431.9915771484375,185.87994384765625,414.68341064453125
2019-07-05,204.30386352539062,574.6448974609375,417.484130859375,1469.8270263671875,188.44203186035156,414.4479064941406
2019-07-08,193.61549377441406,560.0487060546875,407.48590087890625,1416.071044921875,180.58084106445312,403.8983459472656
2019-07-09,190.3592529296875,552.9713745117188,409.9735107421875,1431.032470703125,184.05233764648438,403.662841796875
2019-07-10,184.7660675048828,555.2026977539062,412.26971435546875,1426.381103515625,180.86936950683594,396.3157958984375
2019-07-11,188.0606689453125,559.4791870117188,408.1077880859375,1478.1710205078125,182.5045928955078,393.3016357421875
2019-07-12,195.49267578125,556.3997192382812,408.586181640625,1447.720458984375,182.95928955078125,398.8118896484375
2019-07-15,192.5811767578125,556.59716796875,404.0415954589844,1414.728271484375,185.0404510498047,400.36614990234375
2019-07-16,191.2020263671875,555.7720336914062,406.24212646484375,1412.906005859375,189.60507202148438,395.8448181152344
2019-07-17,199.82164001464844,557.2246704101562,406.3377990722656,1439.80810546875,189.60507202148438,400.4603271484375
2019-07-18,197.9061737060547,560.583251953125,400.5493469238281,1411.2276611328125,183.8074951171875,400.4603271484375
2019-07-19,198.86390686035156,552.1578369140625,392.56036376953125,1363.9453125,185.6613311767578,397.2577819824219
2019-07-22,191.66172790527344,533.9359130859375,394.67041015625,1360.3489990234375,181.5776824951172,397.6816101074219
2019-07-23,189.63133239746094,526.0916748046875,395.1020202636719,1358.766357421875,171.53036499023438,393.9139404296875
2019-07-24,182.88893127441406,530.1357421875,391.7930908203125,1306.2572021484375,161.832763671875,355.6717224121094
2019-07-25,183.5018768310547,531.3327026367188,392.2726745605469,1334.69384765625,172.5009765625,358.5445556640625
2019-07-26,185.49392700195312,529.2991333007812,398.7466125488281,1357.567626953125,170.7083740234375,363.20709228515625
2019-07-29,183.6934356689453,521.6290283203125,411.7903747558594,1373.679931640625,169.195556640625,353.74072265625
2019-07-30,183.46353149414062,523.4767456054688,407.9539794921875,1282.568115234375,169.4666748046875,339.4705505371094
2019-07-31,184.4041748046875,523.3373413085938,407.234619140625,1355.0260009765625,169.5103759765625,333.01837158203125
2019-08-01,185.14881896972656,517.5487670898438,399.9933776855469,1341.4073486328125,169.17811584472656,320.2299499511719
2019-08-02,178.72116088867188,515.8133544921875,393.8072204589844,1326.3017578125,171.119384765625,315.9671936035156
2019-08-05,170.13784790039062,507.6371154785156,386.1823425292969,1331.384765625,169.73776245117188,303.51031494140625
2019-08-06,178.5251922607422,509.9316711425781,393.47149658203125,1359.1019287109375,171.95008850097656,302.3736572265625
2019-08-07,186.0111083984375,508.74359130859375,391.6971740722656,1367.9735107421875,174.51219177246094,305.59442138671875
2019-08-08,180.64163208007812,520.1925048828125,397.4517822265625,1363.345703125,175.33416748046875,298.4897766113281
2019-08-09,177.8197021484375,531.57177734375,402.9666442871094,1362.7191162109375,182.25978088378906,304.64715576171875
2019-08-13,180.7984161376953,517.2109985351562,393.47149658203125,1324.201416015625,172.71083068847656,291.8587646484375
2019-08-14,183.77713012695312,519.3307495117188,400.2331848144531,1350.618896484375,182.15478515625,287.359130859375
2019-08-16,185.14881896972656,518.9230346679688,401.8157043457031,1387.4974365234375,180.51087951660156,281.7701721191406
2019-08-19,187.0301513671875,514.0663452148438,406.0837097167969,1390.775390625,181.918701171875,283.52264404296875
2019-08-20,189.57769775390625,517.2692260742188,399.84954833984375,1354.4755859375,179.98619079589844,276.7969055175781
2019-08-21,191.1453857421875,518.4922485351562,395.1979064941406,1318.175537109375,176.9606170654297,264.2453308105469
2019-08-22,186.16787719726562,506.43743896484375,382.7775573730469,1287.7568359375,172.53594970703125,251.26759338378906
2019-08-23,186.59898376464844,503.78179931640625,379.2288513183594,1263.5087890625,176.6983184814453,257.85113525390625
2019-08-26,186.55979919433594,525.5502319335938,394.81427001953125,1300.146240234375,178.32473754882812,271.16058349609375
2019-08-27,187.89236450195312,526.4354248046875,401.4800720214844,1336.3978271484375,178.31600952148438,294.2269592285156
2019-08-28,187.2652587890625,523.5352783203125,396.06109619140625,1316.8740234375,173.4279022216797,275.3759765625
2019-08-29,188.0883331298828,518.7484130859375,387.86077880859375,1302.1226806640625,169.14312744140625,274.5234680175781
2019-08-30,188.04916381835938,518.9813232421875,392.89605712890625,1345.7020263671875,168.96824645996094,274.2865905761719
2019-09-03,188.0883331298828,515.0213012695312,376.1117858886719,1295.7591552734375,168.39109802246094,274.3340148925781
2019-09-04,190.2047576904297,523.5935668945312,381.24298095703125,1270.35400390625,172.18618774414062,266.4241638183594
2019-09-05,189.65606689453125,520.658447265625,373.090576171875,1261.19482421875,171.399169921875,273.4340515136719
2019-09-06,192.51719665527344,523.1626586914062,375.344482421875,1283.3701171875,173.9962921142578,270.7816467285156
2019-09-09,193.5362091064453,524.0244750976562,379.27685546875,1287.1302490234375,176.49717712402344,216.64427185058594
2019-09-11,194.3592529296875,524.42041015625,378.4615783691406,1322.9481201171875,180.8781280517578,194.288330078125
2019-09-12,193.65379333496094,528.9744873046875,386.2303466796875,1340.3990478515625,181.5164794921875,197.6038360595703
2019-09-13,197.18116760253906,525.8530883789062,396.4927062988281,1348.4495849609375,184.0348358154297,197.6038360595703
2019-09-16,203.8048553466797,522.7549438476562,395.2938537597656,1326.61181640625,184.25347900390625,204.2348175048828
2019-09-17,200.27743530273438,515.114501953125,384.2641296386719,1284.816162109375,178.7445068359375,193.95675659179688
2019-09-18,195.6134796142578,509.6170654296875,383.017333984375,1282.695068359375,181.34156799316406,194.572509765625
2019-09-19,195.73101806640625,512.9597778320312,370.7887878417969,1236.2716064453125,181.14044189453125,191.2096405029297
2019-09-20,208.74317932128906,558.8724975585938,400.4250183105469,1368.6966552734375,199.61741638183594,196.08815002441406
2019-09-23,211.80023193359375,585.730712890625,428.0471496582031,1457.3494873046875,204.14703369140625,196.9407196044922
2019-09-24,211.64346313476562,584.1234130859375,422.86798095703125,1461.92919921875,203.8584442138672,191.7779998779297
2019-09-25,212.3097686767578,577.5543823242188,416.4420471191406,1449.9737548828125,194.95663452148438,184.34182739257812
2019-09-26,216.66021728515625,578.85888671875,433.46612548828125,1492.49267578125,192.77052307128906,177.99501037597656
2019-09-27,222.10806274414062,579.65087890625,430.8285217285156,1427.7020263671875,191.50257873535156,180.7895050048828
2019-09-30,219.638916015625,571.8472900390625,415.9624938964844,1333.9393310546875,187.30528259277344,179.03701782226562
2019-10-01,220.30523681640625,581.7940063476562,407.234619140625,1251.5050048828125,182.78440856933594,185.8101043701172
2019-10-03,219.4821319580078,570.0303955078125,409.8241882324219,1210.4808349609375,180.52838134765625,182.21041870117188
2019-10-04,216.4642333984375,554.2601928710938,396.9722595214844,1219.929443359375,178.31600952148438,178.98963928222656
2019-10-07,227.94778442382812,552.9558715820312,399.0823059082031,1196.549072265625,185.72256469726562,172.97439575195312
2019-10-09,229.55477905273438,572.1734619140625,418.8397521972656,1261.72509765625,196.4956512451172,168.52215576171875
2019-10-10,230.41709899902344,559.315185546875,406.3714599609375,1184.448974609375,189.21156311035156,177.1898193359375
2019-10-11,229.0060577392578,558.4998168945312,411.0231018066406,1179.3389892578125,185.50393676757812,184.24708557128906
2019-10-14,228.1830291748047,561.1088256835938,411.310791015625,1205.7564697265625,182.69696044921875,183.06297302246094
2019-10-15,227.0856170654297,569.7975463867188,414.1881103515625,1226.630126953125,183.6588592529297,180.6473846435547
2019-10-16,227.2031707763672,568.8889770507812,417.4970397949219,1228.799560546875,181.80503845214844,180.3632354736328
2019-10-17,218.81585693359375,568.3765258789062,422.5802917480469,1292.0472412109375,187.17408752441406,172.07447814941406
2019-10-18,227.28160095214844,572.5693969726562,419.8948059082031,1294.505859375,191.72120666503906,178.08973693847656
2019-10-22,238.49082946777344,577.3681030273438,432.6987609863281,1292.9150390625,195.44630432128906,179.74749755859375
2019-10-23,243.78199768066406,578.4395751953125,436.48724365234375,1284.816162109375,188.45079040527344,182.63670349121094
2019-10-24,247.740478515625,575.8772583007812,436.1515808105469,1236.994873046875,187.27029418945312,178.65811157226562
2019-10-25,234.76751708984375,572.5693969726562,449.9146728515625,1226.4375,196.77545166015625,178.1844482421875
2019-10-27,239.3138885498047,576.6226196289062,450.34625244140625,1230.87255859375,194.28329467773438,180.74215698242188
2019-10-29,232.84698486328125,578.85888671875,457.8752136230469,1268.1365966796875,200.8765869140625,177.52134704589844
2019-10-30,230.41709899902344,581.584228515625,451.8808288574219,1250.685546875,202.04830932617188,176.57408142089844
2019-10-31,235.0810089111328,573.1983642578125,444.1120910644531,1266.1119384765625,199.13645935058594,177.8529052734375
2019-11-01,231.0049285888672,577.7174682617188,443.3448181152344,1330.3719482421875,200.08956909179688,175.15313720703125
2019-11-04,229.20205688476562,576.2266235351562,451.2574462890625,1303.8099365234375,199.22389221191406,176.57408142089844
2019-11-05,229.55477905273438,577.461181640625,449.1953430175781,1272.764404296875,199.23263549804688,172.263916015625
2019-11-06,229.04530334472656,585.451171875,461.0402526855469,1294.8433837890625,199.27635192871094,169.9430694580078
2019-11-07,229.24127197265625,588.735595703125,458.97821044921875,1332.3485107421875,202.438232421875,175.01104736328125
2019-11-08,234.571533203125,584.9619140625,469.4324645996094,1371.7818603515625,196.09693908691406,173.8269500732422
2019-11-11,236.84471130371094,589.2247314453125,476.48175048828125,1393.2342529296875,196.72927856445312,175.05841064453125
2019-11-13,237.5110321044922,585.8704223632812,465.88372802734375,1363.4901123046875,198.76695251464844,173.96902465820312
2019-11-14,236.64877319335938,593.487548828125,478.2560729980469,1325.792236328125,199.7681884765625,169.3273468017578
2019-11-15,236.53118896484375,595.3511352539062,479.40704345703125,1310.2696533203125,198.1873016357422,168.9484405517578
2019-11-18,235.0810089111328,587.9669799804688,477.96844482421875,1325.117431640625,197.8535614013672,168.9010772705078
2019-11-19,232.1415252685547,592.555908203125,473.3167724609375,1342.809326171875,197.8096160888672,166.5802001953125
2019-11-20,234.8458709716797,593.2312622070312,474.75543212890625,1416.6146240234375,197.87986755371094,164.11727905273438
2019-11-21,233.47410583496094,597.8901977539062,477.87249755859375,1394.294677734375,198.29269409179688,171.55348205566406
2019-11-22,234.14041137695312,589.2247314453125,476.48175048828125,1394.294677734375,200.4620819091797,170.748291015625
2019-11-25,240.68565368652344,592.1830444335938,477.4408874511719,1443.1766357421875,201.35794067382812,180.6000213623047
2019-11-26,245.0360870361328,594.0234375,489.8133239746094,1461.54345703125,195.93006896972656,186.0942840576172
2019-11-27,249.46493530273438,595.5840454101562,484.82598876953125,1471.618896484375,199.63644409179688,182.82615661621094
2019-11-28,248.60264587402344,589.4810180664062,497.9177551269531,1512.0164794921875,201.06809997558594,185.00491333007812
2019-11-29,252.05165100097656,593.9767456054688,491.63555908203125,1512.8358154296875,198.00283813476562,203.61907958984375
2019-12-02,238.29486083984375,589.690673828125,490.0050964355469,1519.4886474609375,192.7681884765625,198.6458282470703
2019-12-03,245.15365600585938,584.8687744140625,488.5185546875,1489.310791015625,191.52981567382812,212.99722290039062
2019-12-04,243.1940155029297,583.1217041015625,507.6046142578125,1488.9251708984375,191.31019592285156,208.82916259765625
2019-12-05,240.568115234375,580.3031005859375,506.50164794921875,1455.6141357421875,194.77069091796875,207.69239807128906
2019-12-06,232.76864624023438,580.5128784179688,503.3366394042969,1413.2880859375,188.4908905029297,207.92922973632812
2019-12-09,234.17962646484375,579.0684814453125,504.96710205078125,1398.0064697265625,192.06556701660156,209.8238067626953
2019-12-10,235.27700805664062,582.1200561523438,507.07720947265625,1360.983642578125,188.47335815429688,196.75123596191406
2019-12-11,231.71043395996094,581.7706298828125,511.728759765625,1369.7091064453125,189.34286499023438,194.572509765625
2019-12-12,233.31735229492188,588.68896484375,513.455078125,1392.366455078125,193.2600555419922,198.12481689453125
2019-12-13,235.19863891601562,588.805419921875,515.0856323242188,1432.1373291015625,194.13833618164062,200.35093688964844
2019-12-16,230.769775390625,585.7772216796875,517.1957397460938,1439.850341796875,193.40936279296875,204.99266052246094
2019-12-17,234.76751708984375,592.1830444335938,519.0179443359375,1439.2237548828125,191.9689483642578,203.3348846435547
2019-12-18,235.4337158203125,602.0830688476562,519.2577514648438,1446.985107421875,195.6138916015625,200.91934204101562
2019-12-19,230.96571350097656,600.4292602539062,518.1068725585938,1436.475830078125,198.8723602294922,198.3616180419922
2019-12-20,232.2591552734375,604.1096801757812,523.7654418945312,1434.595703125,207.6465301513672,196.18289184570312
2019-12-23,231.98475646972656,606.7651977539062,519.1618041992188,1442.6463623046875,204.2299346923828,198.7405548095703
2019-12-24,235.39456176757812,600.5923461914062,518.969970703125,1467.280029296875,202.7105255126953,197.4143524169922
2019-12-26,234.92430114746094,591.8803100585938,516.7161254882812,1461.0615234375,203.08819580078125,202.10345458984375
2019-12-27,233.39572143554688,594.0,526.9306640625,1470.220947265625,204.58128356933594,203.47698974609375
2019-12-30,239.3531036376953,597.3310546875,521.7034301757812,1476.48779296875,204.25631713867188,202.00872802734375
2019-12-31,234.33636474609375,592.6490478515625,516.8599853515625,1455.8551025390625,205.71429443359375,202.6717987060547
2020-01-01,236.33526611328125,595.6771240234375,514.7979736328125,1431.0767822265625,200.68162536621094,211.95518493652344
2020-01-02,235.90411376953125,599.47412109375,518.490478515625,1474.173828125,203.84347534179688,219.5808563232422
2020-01-03,236.53118896484375,590.9252319335938,516.8120727539062,1474.0291748046875,203.74688720703125,214.65499877929688
2020-01-06,233.55245971679688,578.13671875,504.1998291015625,1416.7109375,196.22869873046875,207.12403869628906
2020-01-07,235.6297607421875,587.2913208007812,501.5144348144531,1409.23876953125,197.48463439941406,210.7237091064453
2020-01-08,237.94215393066406,585.75390625,504.4396057128906,1406.298095703125,198.54737854003906,205.5136260986328
2020-01-09,238.29486083984375,592.3228149414062,523.9573364257812,1453.58935546875,201.4984588623047,207.17140197753906
2020-01-10,247.3485107421875,597.5873413085938,518.1548461914062,1437.7774658203125,198.64398193359375,209.77645874023438
2020-01-13,249.97447204589844,599.1246948242188,516.5721435546875,1484.4420166015625,205.1873016357422,220.62286376953125
2020-01-14,251.9732666015625,600.7553100585938,515.6131591796875,1428.5216064453125,198.91627502441406,224.08045959472656
2020-01-15,261.1837463378906,598.3094482421875,513.6949462890625,1350.2816162109375,193.02288818359375,219.059814453125
2020-01-16,267.84661865234375,599.8935546875,515.1815795898438,1336.7352294921875,193.0756378173828,230.99566650390625
2020-01-17,272.62823486328125,595.4675903320312,510.2901916503906,1303.7615966796875,191.0730743408203,228.15379333496094
2020-01-20,270.82525634765625,584.6357421875,512.9755859375,1284.1895751953125,188.55238342285156,220.24395751953125
2020-01-21,269.9237976074219,579.720703125,509.3310546875,1288.431640625,191.3629608154297,216.40744018554688
2020-01-22,267.9642028808594,578.0901489257812,501.46636962890625,1279.8028564453125,188.84222412109375,214.2286834716797
2020-01-23,266.94512939453125,579.9536743164062,506.1180114746094,1284.044921875,190.42315673828125,208.35549926757812
2020-01-24,268.9048156738281,579.81396484375,512.0164794921875,1268.9078369140625,190.39678955078125,208.4976043701172
2020-01-27,257.93072509765625,565.20849609375,515.2774658203125,1225.617919921875,189.72052001953125,206.60304260253906
2020-01-28,251.42462158203125,569.8673706054688,506.59765625,1209.7576904296875,189.6854248046875,199.6878662109375
2020-01-29,246.95654296875,575.7608032226562,505.0630187988281,1213.13232421875,194.49842834472656,198.93003845214844
2020-01-30,248.05393981933594,571.1951293945312,510.43402099609375,1187.3414306640625,183.32655334472656,202.2455291748047
2020-01-31,238.53004455566406,571.3115844726562,504.15191650390625,1213.710693359375,179.26882934570312,201.81924438476562
2020-02-03,235.82571411132812,555.7045288085938,494.4649353027344,1217.8082275390625,173.54232788085938,199.1668243408203
2020-02-04,236.53118896484375,572.942138671875,509.0912780761719,1227.015869140625,184.35415649414062,202.00872802734375
2020-02-05,241.19520568847656,579.8605346679688,517.0518188476562,1227.1605224609375,199.01287841796875,201.77188110351562
2020-02-06,251.11102294921875,577.6009521484375,519.449462890625,1286.406982421875,214.0844268798828,212.14466857910156
2020-02-07,251.0718231201172,578.7191162109375,514.51025390625,1252.228271484375,214.84854125976562,210.2974395751953
2020-02-10,246.95654296875,577.8339233398438,512.1124267578125,1229.2332763671875,212.00286865234375,215.2233428955078
2020-02-11,252.91400146484375,577.9736938476562,517.67529296875,1246.298828125,214.0931854248047,211.19737243652344
2020-02-12,256.87249755859375,581.8870849609375,526.8345947265625,1231.595703125,214.0668487548828,207.45558166503906
2020-02-13,223.4014129638672,578.3463745117188,518.8740844726562,1186.6182861328125,221.751953125,203.61907958984375
2020-02-14,223.3622283935547,568.07373046875,523.477783203125,1133.83154296875,225.96774291992188,198.93003845214844
2020-02-17,217.83599853515625,567.0487670898438,519.449462890625,1130.8909912109375,224.70301818847656,198.88265991210938
2020-02-18,214.77894592285156,565.2318115234375,519.0659790039062,1099.7972412109375,223.78958129882812,195.04612731933594
2020-02-19,217.1304931640625,571.7308349609375,522.5186767578125,1101.1954345703125,226.7845916748047,191.82537841796875
